id,price,number_of_reviews,last_review,neighbourhood,name,availability_365,host_id,room_type,latitude,longitude,coords,pais
744904821160902678,56,4,2023-09-22,Belize Islands,casa particular in Caye Caulker · ★5.0 · 1 bedroom · 1 bed · 1 bath,5,483324814,Private room,17.747668196771727,-88.02414354322246,"17.747668196771727,-88.02414354322246",Belize
746355147564309324,342,5,2023-08-12,Stann Creek Mainland,Home in Maya Beach · ★4.80 · 2 bedrooms · 3 beds · 2 baths,9,10998068,Entire home/apt,16.621327008694504,-88.35262351272272,"16.621327008694504,-88.35262351272272",Belize
746363593362987413,251,0,,Stann Creek Mainland,Home in Maya Beach · 1 bedroom · 2 beds · 1 bath,9,10998068,Entire home/apt,16.621327008694504,-88.35262351272272,"16.621327008694504,-88.35262351272272",Belize
746368582321102029,180,3,2023-09-09,Stann Creek Mainland,Guest suite in Maya Beach · ★4.67 · 1 bedroom · 1 bed · 1 bath,102,10998068,Entire home/apt,16.621165,-88.352621,"16.621165,-88.352621",Belize
746375277880934201,110,0,,Stann Creek Mainland,Guest suite in Maya Beach · 1 bedroom · 1 bed · 1 bath,114,10998068,Entire home/apt,16.621198,-88.35254,"16.621198,-88.35254",Belize
746426634025868422,223,25,2023-09-18,Stann Creek Mainland,Tiny home in Placencia · ★4.84 · 1 bed · 1 bath,293,336405264,Entire home/apt,16.55231,-88.36178,"16.55231,-88.36178",Belize
746517878180660314,131,7,2023-08-13,Cayo,Home in San Ignacio · ★4.71 · 1 bedroom · 2 beds · 1 bath,90,22679,Entire home/apt,17.22667,-88.91784,"17.22667,-88.91784",Belize
746968655369007305,207,2,2023-02-10,Stann Creek Mainland,Rental unit in Placencia · 1 bedroom · 2 beds · 1 bath,330,261868426,Entire home/apt,16.664722,-88.309833,"16.664722,-88.309833",Belize
746968711786529779,360,5,2023-07-19,Stann Creek Mainland,Rental unit in Placencia · ★5.0 · 3 bedrooms · 4 beds · 2 baths,279,261868426,Entire home/apt,16.664722,-88.309833,"16.664722,-88.309833",Belize
746969259447072409,176,1,2023-02-14,Stann Creek Mainland,Cabin in Seine Bight · 1 bedroom · 2 beds · 1 bath,239,261868426,Entire home/apt,16.61823,-88.35429,"16.61823,-88.35429",Belize
747136771701706103,705,2,2023-03-29,Belize Islands,Villa in San Pedro · 2 bedrooms · 2 beds · 3 baths,302,473525368,Entire home/apt,17.9387,-87.95092,"17.9387,-87.95092",Belize
748410832778333206,599,7,2023-08-09,Cayo,Vacation home in San Ignacio · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,353,403109622,Entire home/apt,17.14481,-89.07305,"17.14481,-89.07305",Belize
748503737030957496,232,15,2023-09-11,Belize Islands,Vacation home in San Pedro · ★4.87 · 1 bedroom · 1 bed · 1 bath,312,151270790,Entire home/apt,17.981848134199005,-87.92294137560735,"17.981848134199005,-87.92294137560735",Belize
748743491772015226,603,8,2023-05-01,Belize Islands,Rental unit in San Pedro · ★5.0 · 2 bedrooms · 4 beds · 2 baths,309,72981460,Entire home/apt,17.93917755281564,-87.94937433806761,"17.93917755281564,-87.94937433806761",Belize
749465570710414258,401,11,2023-06-17,Belize Islands,Villa in San Pedro · ★4.91 · 2 bedrooms · 4 beds · 2 baths,295,72981460,Entire home/apt,17.939184496972313,-87.94939366512453,"17.939184496972313,-87.94939366512453",Belize
749978890247107919,110,0,,Cayo,Earthen home in Belmopan · 1 bedroom · 1 bed · 1 bath,365,305678970,Entire home/apt,17.2596251,-88.7637214,"17.2596251,-88.7637214",Belize
749986747909011002,115,1,2022-11-11,Cayo,Earthen home in Belmopan · 1 bedroom · 1 bed · 1 bath,365,305678970,Entire home/apt,17.2596251,-88.7637214,"17.2596251,-88.7637214",Belize
749988160664170647,115,0,,Cayo,Earthen home in Belmopan · 1 bedroom · 2 beds · 1 bath,365,305678970,Entire home/apt,17.2604835,-88.7636229,"17.2604835,-88.7636229",Belize
749989939749577562,110,3,2023-06-17,Cayo,Earthen home in Belmopan · ★4.67 · 1 bedroom · 2 beds · 1 bath,365,305678970,Entire home/apt,17.2604835,-88.7636229,"17.2604835,-88.7636229",Belize
749991364976902055,110,0,,Cayo,Earthen home in Belmopan · 1 bedroom · 2 beds · 1 bath,365,305678970,Entire home/apt,17.2604835,-88.7636229,"17.2604835,-88.7636229",Belize
749992882400202642,115,10,2023-06-08,Cayo,Earthen home in Belmopan · ★4.50 · 1 bedroom · 2 beds · 1 bath,365,305678970,Entire home/apt,17.2604835,-88.7636229,"17.2604835,-88.7636229",Belize
749995092825272472,115,2,2023-06-15,Cayo,Earthen home in Belmopan · 1 bedroom · 2 beds · 1 bath,365,305678970,Entire home/apt,17.2604835,-88.7636229,"17.2604835,-88.7636229",Belize
749997189320145779,115,3,2023-05-22,Cayo,Earthen home in Belmopan · ★3.67 · 1 bedroom · 2 beds · 1 bath,365,305678970,Entire home/apt,17.2604835,-88.7636229,"17.2604835,-88.7636229",Belize
750670099941379578,278,1,2023-08-23,Belize Islands,Condo in San Pedro · 2 bedrooms · 2 beds · 2 baths,353,76414486,Entire home/apt,17.9332,-87.95592,"17.9332,-87.95592",Belize
750672320103764896,373,12,2023-07-24,Belize Islands,Villa in San Pedro · ★4.83 · 3 bedrooms · 3 beds · 2 baths,341,76414486,Entire home/apt,17.93405,-87.95592,"17.93405,-87.95592",Belize
751788935749078193,185,12,2023-08-06,Stann Creek Mainland,Serviced apartment in Placencia · ★4.83 · 1 bedroom · 1 bed · 1 bath,156,460485940,Entire home/apt,16.514754053652002,-88.36549544837024,"16.514754053652002,-88.36549544837024",Belize
752057187153468466,242,2,2023-01-09,Stann Creek Mainland,Bed and breakfast in Hopkins · 1 bedroom · 1 bed · 1 private bath,365,125883217,Private room,16.84136,-88.27302,"16.84136,-88.27302",Belize
752068756414145806,245,0,,Stann Creek Mainland,Bed and breakfast in Hopkins · 1 bedroom · 1 bed · 1 private bath,365,125883217,Private room,16.83954,-88.2746,"16.83954,-88.2746",Belize
752862470926550392,115,0,,Cayo,Cabin in Unitedville‎ · 1 bedroom · 1 bed · 1 private bath,351,2084006,Private room,17.2116591,-88.9385822,"17.2116591,-88.9385822",Belize
753009150838473212,402,2,2023-03-13,Stann Creek Mainland,Home in Maya Beach · 3 bedrooms · 4 beds · 3 baths,9,10998068,Entire home/apt,16.621327008694504,-88.35262351272272,"16.621327008694504,-88.35262351272272",Belize
753733597991628479,331,0,,Belize Islands,Vacation home in San Pedro · 3 bedrooms · 4 beds · 2 baths,271,88200158,Entire home/apt,17.90944,-87.97205,"17.90944,-87.97205",Belize
754387051566417597,246,0,,Belize Islands,Condo in San Pedro · 1 bedroom · 2 beds · 1 bath,283,88200158,Entire home/apt,17.90969,-87.97299,"17.90969,-87.97299",Belize
755552428460578271,312,4,2023-08-13,Belize Islands,Guesthouse in San Pedro · ★5.0 · 1 bedroom · 1 bed · 1 bath,114,456186730,Entire home/apt,17.940785,-87.948838,"17.940785,-87.948838",Belize
755552622622766727,615,8,2023-09-07,Belize Islands,Rental unit in San Pedro · ★5.0 · 3 bedrooms · 4 beds · 2 baths,250,456186730,Entire home/apt,17.940305,-87.949021,"17.940305,-87.949021",Belize
755552804525384606,312,6,2023-09-07,Belize Islands,Home in San Pedro · ★5.0 · 1 bedroom · 1 bed · 1 bath,282,456186730,Entire home/apt,17.940337,-87.949053,"17.940337,-87.949053",Belize
756679963880594801,306,0,,Belize Islands,Vacation home in San Pedro · 2 bedrooms · 2 beds · 1 bath,271,88200158,Entire home/apt,17.90972,-87.9728,"17.90972,-87.9728",Belize
757340450440483927,353,8,2023-09-16,Cayo,Home in Belmopan · ★4.63 · 3 bedrooms · 3 beds · 2.5 baths,354,423855651,Entire home/apt,17.262990479381806,-88.77967033535242,"17.262990479381806,-88.77967033535242",Belize
758716035561534643,526,0,,Belize Islands,Villa in San Pedro · 2 bedrooms · 1 bed · 2 baths,246,480888688,Entire home/apt,17.891418689619485,-87.98041059245817,"17.891418689619485,-87.98041059245817",Belize
758753194336464678,363,0,,Belize Islands,Villa in San Pedro · 1 bedroom · 1 bed · 1 bath,332,480888688,Entire home/apt,17.89121336509009,-87.98050224189453,"17.89121336509009,-87.98050224189453",Belize
758811342330389490,635,0,,Belize Islands,Villa in San Pedro · 3 bedrooms · 4 beds · 3 baths,246,480888688,Entire home/apt,17.889477655593947,-87.9822617710083,"17.889477655593947,-87.9822617710083",Belize
759391169139527158,151,1,2023-01-13,Corozal,Cabin in Corozal · 2 bedrooms · 2 beds · 1 bath,215,187462824,Entire home/apt,18.42863,-88.34437,"18.42863,-88.34437",Belize
760117655735562564,165,2,2023-05-06,Cayo,Cabin in Georgeville · 1 bedroom · 1 bed · 1 bath,352,76414486,Entire home/apt,17.19058,-88.97914,"17.19058,-88.97914",Belize
760117873394673857,173,0,,Cayo,Cabin in Georgeville · 1 bedroom · 1 bed · 1 bath,365,76414486,Entire home/apt,17.19059,-88.97928,"17.19059,-88.97928",Belize
760117874095640023,343,2,2023-06-23,Cayo,Home in Georgeville · 3 bedrooms · 3 beds · 0 baths,364,76414486,Entire home/apt,17.19095,-88.97999,"17.19095,-88.97999",Belize
760970720393012462,151,0,,Cayo,Rental unit in Santa Elena · 1 bedroom · 1 bed · 1 bath,365,470733865,Entire home/apt,17.1635,-89.05025,"17.1635,-89.05025",Belize
761579545465479690,107,7,2023-07-09,Orange Walk,Hotel in Orange Walk · ★4.29 · 1 bedroom · 2 beds · 1.5 baths,353,66323470,Private room,18.077292632500004,-88.5574099699,"18.077292632500004,-88.5574099699",Belize
762966643945881261,150,4,2023-05-19,Corozal,Cabin in Copper Bank · ★5.0 · 1 bedroom · 1 bed · 1 bath,350,163347281,Entire home/apt,18.35552,-88.3517,"18.35552,-88.3517",Belize
763238837889806556,703,0,,Belize Islands,Condo in San Pedro · 2 bedrooms · 3 beds · 2 baths,74,131651367,Entire home/apt,17.95848,-87.93713,"17.95848,-87.93713",Belize
764641453059700145,131,18,2023-08-16,Cayo,Cabin in San Ignacio · ★5.0 · Studio · 1 bed · 1 bath,209,246613849,Entire home/apt,17.15598,-89.05519,"17.15598,-89.05519",Belize
765244358688044200,2874,0,,Belize Islands,Resort in San Pedro · 6 bedrooms · 6 beds · 6 baths,248,37402444,Private room,17.94301,-87.94598,"17.94301,-87.94598",Belize
765263415397310132,2793,0,,Belize Islands,Hotel in San Pedro · 6 bedrooms · 6 beds · 6 baths,239,37402444,Private room,17.94253,-87.94817,"17.94253,-87.94817",Belize
766615059515019195,500,5,2023-05-06,Belize Islands,Home in San Pedro · ★3.60 · 3 bedrooms · 4 beds · 2 baths,251,11004482,Entire home/apt,17.931024840923577,-87.95708981213379,"17.931024840923577,-87.95708981213379",Belize
768380711971756579,257,16,2023-09-13,Belize Mainland,Home in Belize City · ★4.88 · 3 bedrooms · 4 beds · 2 baths,358,21064904,Entire home/apt,17.51335,-88.22727,"17.51335,-88.22727",Belize
769480161012025104,105,0,,Cayo,Cabin in Unitedville‎ · 1 bedroom · 2 beds · 1 private bath,93,2084006,Private room,17.2116591,-88.9385822,"17.2116591,-88.9385822",Belize
770158252773589584,1108,2,2023-09-16,Belize Islands,Condo in San Pedro · 3 bedrooms · 4 beds · 3 baths,306,131651367,Entire home/apt,17.95922,-87.93716,"17.95922,-87.93716",Belize
770158714034117140,703,0,,Belize Islands,Condo in San Pedro · 2 bedrooms · 2 beds · 2 baths,361,131651367,Entire home/apt,17.95726,-87.93626,"17.95726,-87.93626",Belize
770159787981609866,703,0,,Belize Islands,Condo in San Pedro · 2 bedrooms · 3 beds · 2 baths,75,131651367,Entire home/apt,17.95907,-87.93608,"17.95907,-87.93608",Belize
770475413114296397,2013,0,,Belize Islands,Home in San Pedro · 2 bedrooms · 2 beds · 3 baths,0,76185049,Entire home/apt,17.93621,-87.95221,"17.93621,-87.95221",Belize
770930242493005428,250,1,2023-01-12,Stann Creek Mainland,Bed and breakfast in Hopkins · 1 bedroom · 1 bed · 1 private bath,365,125883217,Private room,16.8407144,-88.2740974,"16.8407144,-88.2740974",Belize
771052814666793997,532,2,2023-07-04,Belize Islands,Rental unit in San Pedro · 2 bedrooms · 2 beds · 2 baths,246,85339670,Entire home/apt,17.93464,-87.95234,"17.93464,-87.95234",Belize
771301742861599612,181,39,2023-09-11,Belize Islands,Rental unit in San Pedro · ★4.85 · Studio · 1 bed · 1 bath,218,59990092,Entire home/apt,17.92137,-87.96115,"17.92137,-87.96115",Belize
771735783033552091,252,1,2023-06-10,Cayo,Cabin in Santa Elena · 1 bedroom · 1 bed · 1 bath,361,37610562,Entire home/apt,17.14530632387166,-89.04862586607057,"17.14530632387166,-89.04862586607057",Belize
771910572723792582,338,0,,Belize Islands,Hotel in San Pedro · 1 bedroom · 1 bed · 1 private bath,321,489772383,Private room,17.981057680739596,-87.92300720599114,"17.981057680739596,-87.92300720599114",Belize
772380853698926606,579,0,,Belize Islands,Hotel in San Pedro · 2 bedrooms · 2 beds · 1 private bath,316,489772383,Private room,17.98070999739165,-87.92304714513867,"17.98070999739165,-87.92304714513867",Belize
772388053433086273,289,2,2023-06-17,Belize Islands,Hotel in San Pedro · 1 bedroom · 2 beds · 1 private bath,317,489772383,Private room,17.98069084664426,-87.92309694875428,"17.98069084664426,-87.92309694875428",Belize
772393232155920505,289,1,2023-02-19,Belize Islands,Hotel in San Pedro · 1 bedroom · 1 bed · 1 shared bath,303,489772383,Private room,17.98048033136235,-87.92313576270797,"17.98048033136235,-87.92313576270797",Belize
772398855803865684,965,0,,Belize Islands,Hotel in San Pedro · 3 bedrooms · 3 beds · 2 shared baths,340,489772383,Private room,17.980671942051032,-87.92308637497993,"17.980671942051032,-87.92308637497993",Belize
772465263219865185,108,13,2023-04-11,Belize Islands,Cabin in Belize · ★4.31 · 1 bedroom · 1 bed · 1 bath,365,475000758,Entire home/apt,17.7390992,-88.0261382,"17.7390992,-88.0261382",Belize
773258051706180066,228,9,2023-08-06,Belize Mainland,Vacation home in Ladyville · ★4.89 · 2 bedrooms · 8 beds · 1.5 baths,164,345885,Entire home/apt,17.55534,-88.30288,"17.55534,-88.30288",Belize
774350546428464099,333,0,,Stann Creek Mainland,Cabin in Middlesex · 1 bedroom · 2 beds · 1 bath,337,251726874,Entire home/apt,17.01297047497872,-88.49110827783203,"17.01297047497872,-88.49110827783203",Belize
774897439652093440,71,1,2023-02-28,Cayo,Tiny home in Unitedville‎ · 1 bedroom · 1 bed · 1 bath,360,490268693,Entire home/apt,17.21275,-88.93826,"17.21275,-88.93826",Belize
775414164918469988,176,4,2023-05-24,Stann Creek Mainland,Home in Dangriga · ★4.50 · 2 bedrooms · 2 beds · 1.5 baths,174,490359713,Entire home/apt,16.96527,-88.22638,"16.96527,-88.22638",Belize
776797575255767187,81,0,,Cayo,Tiny home in Unitedville‎ · 1 bedroom · 4 beds · 1 bath,364,490268693,Entire home/apt,17.2133,-88.9373,"17.2133,-88.9373",Belize
777109071364402869,181,12,2023-09-15,Belize Mainland,Rental unit in Belize City · ★4.83 · 2 bedrooms · 2 beds · 1 bath,74,8554313,Entire home/apt,17.5107,-88.22249,"17.5107,-88.22249",Belize
777120131204658803,181,6,2023-08-26,Belize Mainland,Rental unit in Belize City · ★5.0 · 2 bedrooms · 2 beds · 1 bath,323,8554313,Entire home/apt,17.51000748686821,-88.22192829944457,"17.51000748686821,-88.22192829944457",Belize
777123307471070982,181,17,2023-09-07,Belize Mainland,Rental unit in Belize City · ★5.0 · 2 bedrooms · 2 beds · 2 baths,293,8554313,Entire home/apt,17.514149059395447,-88.21433596455688,"17.514149059395447,-88.21433596455688",Belize
777368985497458465,60,2,2023-03-25,Cayo,Tiny home in Unitedville‎ · 1 bedroom · 4 beds · 1 bath,364,490268693,Entire home/apt,17.21239,-88.93693,"17.21239,-88.93693",Belize
777424205623145063,213,1,2023-02-16,Belize Islands,Hotel in Caye Caulker · 1 bedroom · 1 bed · 0 shared baths,297,384217460,Private room,17.76195,-88.02734,"17.76195,-88.02734",Belize
777513986755721350,337,2,2023-02-16,Belize Islands,Hotel in Caye Caulker · 2 bedrooms · 2 beds · 0 shared baths,313,384217460,Private room,17.76191,-88.02834,"17.76191,-88.02834",Belize
777526514789574833,213,0,,Belize Islands,Hotel in Caye Caulker · 1 bedroom · 1 bed · 0 baths,300,384217460,Private room,17.76042,-88.02797,"17.76042,-88.02797",Belize
777544918966401000,213,2,2023-02-17,Belize Islands,Hotel in Caye Caulker · 1 bedroom · 1 bed · 0 baths,302,384217460,Private room,17.76061,-88.02889,"17.76061,-88.02889",Belize
777545110447954593,213,3,2023-01-17,Belize Islands,Hotel in Caye Caulker · ★5.0 · 1 bedroom · 1 bed · 0 baths,303,384217460,Private room,17.76176,-88.02658,"17.76176,-88.02658",Belize
778126963121509828,240,1,2023-03-06,Belize Islands,Rental unit in San Pedro · 1 bedroom · 1 bed · 1 private bath,0,45444370,Private room,17.91675,-87.96436,"17.91675,-87.96436",Belize
778129432092402281,290,2,2023-01-16,Belize Islands,Rental unit in San Pedro · 2 bedrooms · 2 beds · 2 baths,0,45444370,Private room,17.9167,-87.9647,"17.9167,-87.9647",Belize
778132716098891313,290,7,2023-08-05,Belize Islands,Rental unit in San Pedro · ★4.14 · 2 bedrooms · 2 beds · 2 baths,0,45444370,Private room,17.91815,-87.96428,"17.91815,-87.96428",Belize
778214370087615528,320,6,2023-08-29,Belize Islands,Home in Caye Caulker · ★4.83 · 2 bedrooms · 3 beds · 1 bath,353,604999,Entire home/apt,17.74294,-88.02502,"17.74294,-88.02502",Belize
780530528602097447,350,9,2023-06-18,Belize Islands,Home in Caye Caulker · ★4.89 · 2 bedrooms · 5 beds · 1 bath,321,55322412,Entire home/apt,17.730019088384118,-88.0371410904717,"17.730019088384118,-88.0371410904717",Belize
780882171178381021,198,0,,Cayo,Cabin in Cristo Rey · 1 bedroom · 2 beds · 1 private bath,0,127724431,Private room,17.1300118,-89.0549594,"17.1300118,-89.0549594",Belize
780897484876621786,250,0,,Cayo,Cabin in Cristo Rey · 1 bedroom · 4 beds · 1 private bath,0,127724431,Private room,17.12988,-89.0579,"17.12988,-89.0579",Belize
780905060159343549,199,0,,Cayo,Cabin in Cristo Rey · 1 bedroom · 1 bed · 1 private bath,0,127724431,Private room,17.1300118,-89.0549594,"17.1300118,-89.0549594",Belize
780912255895259146,250,0,,Cayo,Cabin in Cristo Rey · 1 bedroom · 3 beds · 1 private bath,0,127724431,Private room,17.12934,-89.05529,"17.12934,-89.05529",Belize
780916862796137554,250,0,,Cayo,Cabin in Cristo Rey · 1 bedroom · 1 bed · 1 private bath,0,127724431,Private room,17.12909,-89.05614,"17.12909,-89.05614",Belize
781886907309246776,570,0,,Cayo,Cabin in Douglas Da Silva · 2 bedrooms · 5 beds · 1 bath,355,491441772,Entire home/apt,16.95619,-88.98026,"16.95619,-88.98026",Belize
781934677839068979,679,0,,Cayo,Hotel in Douglas Da Silva · 2 bedrooms · 3 beds · 2 baths,334,491441772,Private room,16.956938,-88.97967799999999,"16.956938,-88.97967799999999",Belize
784231057315029157,605,4,2023-03-11,Belize Islands,Home in San Pedro · ★5.0 · 3 bedrooms · 3 beds · 3 baths,333,8003973,Entire home/apt,17.92148,-87.96304,"17.92148,-87.96304",Belize
784441572130256814,85,10,2023-08-11,Belize Islands,Hotel in Belize · ★4.20 · 1 bedroom · 1 bed · 1 private bath,364,9968080,Private room,17.74275,-88.02379,"17.74275,-88.02379",Belize
784795283733116072,384,1,2023-07-13,Belize Islands,Boutique hotel in San Pedro · 1 bedroom · 1 bed · 1 private bath,310,394301266,Private room,17.883864178840472,-88.00373852363732,"17.883864178840472,-88.00373852363732",Belize
784804040644158972,370,0,,Belize Islands,Boutique hotel in San Pedro · 1 bedroom · 1 bed · 1 private bath,291,394301266,Private room,17.88386999300927,-88.00376664316222,"17.88386999300927,-88.00376664316222",Belize
784812009124242211,384,0,,Belize Islands,Boutique hotel in San Pedro · 1 bedroom · 1 bed · 1 private bath,322,394301266,Private room,17.883875191320374,-88.00388413109454,"17.883875191320374,-88.00388413109454",Belize
784814193343732372,370,1,2023-07-13,Belize Islands,Boutique hotel in San Pedro · 1 bedroom · 1 bed · 1 private bath,306,394301266,Private room,17.8838835454783,-88.00373084308539,"17.8838835454783,-88.00373084308539",Belize
784816635205012217,370,0,,Belize Islands,Boutique hotel in San Pedro · 1 bedroom · 1 bed · 1 private bath,305,394301266,Private room,17.883822828019326,-88.00379824775874,"17.883822828019326,-88.00379824775874",Belize
784912509272471722,522,0,,Belize Islands,Rental unit in San Pedro · 1 bedroom · 1 bed · 1 bath,364,37716398,Entire home/apt,17.94565,-87.94485,"17.94565,-87.94485",Belize
785520295566057326,470,6,2023-07-16,Belize Islands,Home in San Pedro · ★4.33 · 3 bedrooms · 7 beds · 0 baths,339,76414486,Entire home/apt,17.88201,-87.99141,"17.88201,-87.99141",Belize
785685188121822177,171,3,2023-03-02,Stann Creek Mainland,Guesthouse in Dangriga · ★4.67 · 2 bedrooms · 2 beds · 1 bath,180,72719629,Entire home/apt,16.96839,-88.23219,"16.96839,-88.23219",Belize
787043588750194149,554,8,2023-06-16,Belize Islands,Rental unit in San Pedro · ★4.88 · 2 bedrooms · 2 beds · 2 baths,329,32530511,Entire home/apt,17.920612608588588,-87.96170689140168,"17.920612608588588,-87.96170689140168",Belize
787117021036770741,111,8,2023-09-09,Belize Islands,Rental unit in San Pedro · ★5.0 · 1 bedroom · 1 bed · 1 bath,303,492317424,Entire home/apt,17.902396,-87.98067,"17.902396,-87.98067",Belize
788238497892010938,242,0,,Belize Islands,Rental unit in San Pedro · 1 bedroom · 2 beds · 1 bath,175,88200158,Entire home/apt,17.933579828506666,-87.95878707770996,"17.933579828506666,-87.95878707770996",Belize
788503584794633974,99,12,2023-08-20,Belize Islands,Rental unit in San Pedro · ★4.92 · 1 bedroom · 1 bed · 1 bath,273,492317424,Entire home/apt,17.902396,-87.98067,"17.902396,-87.98067",Belize
790815784479065835,154,3,2023-09-10,Cayo,Nature lodge in Bullet Tree Falls · ★5.0 · 1 bedroom · 2 beds · 1 private bath,356,311606692,Private room,17.16617591898447,-89.11668424205018,"17.16617591898447,-89.11668424205018",Belize
790854374500853181,206,3,2023-06-01,Belize Mainland,Rental unit in Belize City · ★5.0 · 2 bedrooms · 2 beds · 2 baths,356,436826051,Entire home/apt,17.49867,-88.22485,"17.49867,-88.22485",Belize
790860021759680966,165,7,2023-08-06,Belize Mainland,Rental unit in Belize City · ★5.0 · 1 bedroom · 1 bed · 1 bath,358,436826051,Entire home/apt,17.49878,-88.2243,"17.49878,-88.2243",Belize
791371675728347462,81,13,2023-08-29,Stann Creek Mainland,Guesthouse in Hopkins · ★4.31 · 1 bedroom · 1 bed · 1 private bath,360,493050072,Private room,16.87047129770096,-88.28645945386641,"16.87047129770096,-88.28645945386641",Belize
792049680887498823,91,3,2023-09-18,Belize Islands,Rental unit in San Pedro · ★4.67 · 1 bedroom · 1 bed · 1 bath,330,492317424,Entire home/apt,17.902396,-87.98067,"17.902396,-87.98067",Belize
792718058967613876,468,0,,Toledo Mainland,Rental unit in Punta Gorda · 4 bedrooms · 3 beds · 4 baths,0,488865093,Entire home/apt,16.093259293502516,-88.80781194901292,"16.093259293502516,-88.80781194901292",Belize
792762729450362935,526,16,2023-08-22,Belize Islands,Rental unit in Caye Caulker · ★5.0 · 2 bedrooms · 3 beds · 2 baths,241,401256991,Entire home/apt,17.77243,-88.02421,"17.77243,-88.02421",Belize
792950868186226799,149,0,,Stann Creek Mainland,Home in Stann Creek Valley · 1 bedroom · 2 beds · 1 bath,365,422377783,Entire home/apt,16.95041,-88.41699,"16.95041,-88.41699",Belize
793547938033833163,506,1,2023-03-01,Cayo,Hotel in Belmopan · 1 bedroom · 1 bed · 1 private bath,309,27234580,Private room,17.24778,-88.78545,"17.24778,-88.78545",Belize
793665608728839426,91,26,2023-09-09,Belize Islands,Rental unit in Caye Caulker · ★4.92 · 1 bedroom · 1 bed · 1 bath,342,911311,Entire home/apt,17.748385853997483,-88.0247250571847,"17.748385853997483,-88.0247250571847",Belize
793772053641568522,248,7,2023-07-16,Belize Islands,Cabin in San Pedro · ★5.0 · 1 bedroom · 1 bed · 1 bath,340,473525368,Entire home/apt,17.97245,-87.96772,"17.97245,-87.96772",Belize
794107018594975505,248,3,2023-07-09,Belize Islands,Cabin in San Pedro · ★4.67 · 1 bedroom · 1 bed · 1 bath,354,473525368,Entire home/apt,17.97215,-87.97221,"17.97215,-87.97221",Belize
796464652312383780,157,6,2023-09-03,Belize Mainland,Boutique hotel in Belize City · ★4.83 · 1 bedroom · 1 bed · 1 private bath,352,421322150,Private room,17.50153,-88.19095,"17.50153,-88.19095",Belize
796473831878983966,157,2,2023-07-23,Belize Mainland,Boutique hotel in Belize City · 1 bedroom · 1 bed · 1 private bath,325,421322150,Private room,17.50231,-88.19085,"17.50231,-88.19085",Belize
796477328804864975,157,1,2023-07-09,Belize Mainland,Boutique hotel in Belize City · 1 bedroom · 1 bed · 1 private bath,358,421322150,Private room,17.50303,-88.19058,"17.50303,-88.19058",Belize
797001813791362851,141,12,2023-08-13,Stann Creek Mainland,Rental unit in Placencia · ★4.67 · 2 bedrooms · 2 beds · 1 bath,76,441098689,Entire home/apt,16.56694,-88.3659,"16.56694,-88.3659",Belize
797761322434394137,317,0,,Toledo Mainland,Bed and breakfast in Punta Gorda · 2 bedrooms · 2 beds · 2 baths,0,488865093,Private room,16.09322910249419,-88.80781470045387,"16.09322910249419,-88.80781470045387",Belize
797885958982061849,30,1,2023-01-28,Stann Creek Mainland,Guesthouse in Hopkins · 1 bedroom · 1 bed · 1 shared bath,360,493050072,Shared room,16.87048809140562,-88.28636200924892,"16.87048809140562,-88.28636200924892",Belize
797897689580353999,30,3,2023-03-01,Stann Creek Mainland,Guesthouse in Hopkins · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,365,493050072,Shared room,16.870506751127948,-88.28635616258497,"16.870506751127948,-88.28635616258497",Belize
797906891055151978,30,1,2023-02-06,Stann Creek Mainland,Guesthouse in Hopkins · 1 bedroom · 1 bed · 1 shared bath,365,493050072,Shared room,16.87048122752056,-88.2864079449264,"16.87048122752056,-88.2864079449264",Belize
797911526360780789,30,4,2023-07-20,Stann Creek Mainland,Guesthouse in Hopkins · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,361,493050072,Shared room,16.870442394437823,-88.28651260191111,"16.870442394437823,-88.28651260191111",Belize
797913893932382272,35,18,2023-09-01,Stann Creek Mainland,Guesthouse in Hopkins · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,254,493050072,Private room,16.870512226678446,-88.28637935719847,"16.870512226678446,-88.28637935719847",Belize
797925666551091059,35,13,2023-05-26,Stann Creek Mainland,Guesthouse in Hopkins · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,267,493050072,Private room,16.87053343122,-88.28635382581713,"16.87053343122,-88.28635382581713",Belize
799198509233786479,529,1,2023-04-27,Belize Islands,Rental unit in Caye Caulker · 2 bedrooms · 2 beds · 2 baths,341,463207263,Entire home/apt,17.76853894159493,-88.02533159319957,"17.76853894159493,-88.02533159319957",Belize
799309151485719467,100,3,2023-04-20,Cayo,Farm stay in San Jose Succotz · ★5.0 · 1 bedroom · 1 bed · 1 private bath,305,33084277,Private room,17.09867,-89.12769,"17.09867,-89.12769",Belize
799361855746481642,110,2,2023-08-06,Cayo,Bed and breakfast in Bullet Tree Falls · 1 bedroom · 1 bed · 1 private bath,358,311606692,Private room,17.1665347,-89.1184545,"17.1665347,-89.1184545",Belize
800110427392517091,300,0,,Cayo,Home in Cayo District · 3 bedrooms · 3 beds · 2 baths,364,303078893,Entire home/apt,17.0984445,-88.94138650000001,"17.0984445,-88.94138650000001",Belize
